날짜,시간,co2,날짜,시간,ec,ph,w.t,날짜,시간,humid,날짜,시간,temp
2025-05-18,01:04:46,408.000,2025-05-18,01:04:46,1262,620,188,2025-05-18,01:04:46,78.100,2025-05-18,01:04:46,19.300
2025-05-18,01:19:46,408.000,2025-05-18,01:19:46,1330,550,188,2025-05-18,01:19:46,70.900,2025-05-18,01:19:46,20.900
2025-05-18,01:34:46,408.000,2025-05-18,01:34:46,1251,510,188,2025-05-18,01:34:46,79.000,2025-05-18,01:34:46,19.600
2025-05-18,01:49:46,408.000,2025-05-18,01:49:46,1246,550,189,2025-05-18,01:49:46,63.400,2025-05-18,01:49:46,20.000
2025-05-18,02:04:46,407.000,2025-05-18,02:04:46,1244,580,190,2025-05-18,02:04:46,81.200,2025-05-18,02:04:46,19.800
2025-05-18,02:19:46,405.000,2025-05-18,02:19:46,1247,600,190,2025-05-18,02:19:46,75.900,2025-05-18,02:19:46,21.000
2025-05-18,02:34:46,406.000,2025-05-18,02:34:46,1247,610,189,2025-05-18,02:34:46,68.700,2025-05-18,02:34:46,19.900
2025-05-18,02:49:46,408.000,2025-05-18,02:49:46,1257,620,189,2025-05-18,02:49:46,62.000,2025-05-18,02:49:46,19.900
2025-05-18,03:04:46,406.000,2025-05-18,03:04:46,1249,580,188,2025-05-18,03:04:46,80.200,2025-05-18,03:04:46,19.400
2025-05-18,03:19:46,410.000,2025-05-18,03:19:46,1250,600,188,2025-05-18,03:19:46,62.900,2025-05-18,03:19:46,19.800
2025-05-18,03:34:46,405.000,2025-05-18,03:34:46,1250,610,188,2025-05-18,03:34:46,80.900,2025-05-18,03:34:46,19.700
2025-05-18,03:49:46,404.000,2025-05-18,03:49:46,1252,590,189,2025-05-18,03:49:46,77.500,2025-05-18,03:49:46,19.100
2025-05-18,04:04:46,402.000,2025-05-18,04:04:46,1251,600,190,2025-05-18,04:04:46,70.800,2025-05-18,04:04:46,20.300
2025-05-18,04:19:46,405.000,2025-05-18,04:19:46,1249,610,189,2025-05-18,04:19:46,80.900,2025-05-18,04:19:46,19.700
2025-05-18,04:34:46,402.000,2025-05-18,04:34:46,1300,540,189,2025-05-18,04:34:46,75.000,2025-05-18,04:34:46,19.300
2025-05-18,04:49:46,403.000,2025-05-18,04:49:46,1258,550,188,2025-05-18,04:49:46,66.800,2025-05-18,04:49:46,20.000
2025-05-18,05:04:46,407.000,2025-05-18,05:04:46,1254,570,188,2025-05-18,05:04:46,80.700,2025-05-18,05:04:46,19.600
2025-05-18,05:19:46,406.000,2025-05-18,05:19:46,1256,600,189,2025-05-18,05:19:46,62.800,2025-05-18,05:19:46,20.100
2025-05-18,05:34:46,403.000,2025-05-18,05:34:46,1256,610,190,2025-05-18,05:34:46,80.200,2025-05-18,05:34:46,19.900
2025-05-18,05:49:46,405.000,2025-05-18,05:49:46,1274,590,189,2025-05-18,05:49:46,71.600,2025-05-18,05:49:46,19.200
2025-05-18,06:04:46,407.000,2025-05-18,06:04:46,1256,590,189,2025-05-18,06:04:46,78.400,2025-05-18,06:04:46,20.200
2025-05-18,06:19:46,402.000,2025-05-18,06:19:46,1261,610,188,2025-05-18,06:19:46,76.300,2025-05-18,06:19:46,19.800
2025-05-18,06:34:46,404.000,2025-05-18,06:34:46,1303,610,188,2025-05-18,06:34:46,75.900,2025-05-18,06:34:46,20.700
2025-05-18,06:49:46,403.000,2025-05-18,06:49:46,1263,580,188,2025-05-18,06:49:46,65.600,2025-05-18,06:49:46,21.300
2025-05-18,07:04:46,405.000,2025-05-18,07:04:46,1260,590,188,2025-05-18,07:04:46,78.000,2025-05-18,07:04:46,20.600
2025-05-18,07:19:46,405.000,2025-05-18,07:19:46,1263,600,188,2025-05-18,07:19:46,76.300,2025-05-18,07:19:46,19.300
2025-05-18,07:34:46,403.000,2025-05-18,07:34:46,1400,620,188,2025-05-18,07:34:46,71.900,2025-05-18,07:34:46,20.500
2025-05-18,07:49:46,406.000,2025-05-18,07:49:46,1284,530,188,2025-05-18,07:49:46,79.600,2025-05-18,07:49:46,19.500
2025-05-18,08:04:46,407.000,2025-05-18,08:04:46,1268,560,188,2025-05-18,08:04:46,62.600,2025-05-18,08:04:46,19.700
2025-05-18,08:19:46,408.000,2025-05-18,08:19:46,1263,580,189,2025-05-18,08:19:46,79.500,2025-05-18,08:19:46,20.200
2025-05-18,08:34:46,408.000,2025-05-18,08:34:46,1266,610,189,2025-05-18,08:34:46,77.100,2025-05-18,08:34:46,19.800
2025-05-18,08:49:46,406.000,2025-05-18,08:49:46,1301,620,189,2025-05-18,08:49:46,66.300,2025-05-18,08:49:46,20.800
2025-05-18,09:04:46,411.000,2025-05-18,09:04:46,1267,560,188,2025-05-18,09:04:46,79.100,2025-05-18,09:04:46,19.700
2025-05-18,09:19:46,406.000,2025-05-18,09:19:46,1269,590,188,2025-05-18,09:19:46,75.300,2025-05-18,09:19:46,21.200
2025-05-18,09:34:46,411.000,2025-05-18,09:34:46,1268,610,189,2025-05-18,09:34:46,60.400,2025-05-18,09:34:46,19.500
2025-05-18,09:49:46,407.000,2025-05-18,09:49:46,1290,620,188,2025-05-18,09:49:46,78.900,2025-05-18,09:49:46,20.500
2025-05-18,10:04:46,408.000,2025-05-18,10:04:46,1284,570,188,2025-05-18,10:04:46,66.100,2025-05-18,10:04:46,19.100
2025-05-18,10:19:46,407.000,2025-05-18,10:19:46,1271,590,188,2025-05-18,10:19:46,78.600,2025-05-18,10:19:46,20.400
2025-05-18,10:34:46,409.000,2025-05-18,10:34:46,1274,600,188,2025-05-18,10:34:46,60.700,2025-05-18,10:34:46,19.900
2025-05-18,10:49:46,407.000,2025-05-18,10:49:46,1305,610,188,2025-05-18,10:49:46,79.600,2025-05-18,10:49:46,19.900
2025-05-18,11:04:46,406.000,2025-05-18,11:04:46,1275,560,188,2025-05-18,11:04:46,66.200,2025-05-18,11:04:46,20.800
2025-05-18,11:19:46,409.000,2025-05-18,11:19:46,1276,590,190,2025-05-18,11:19:46,78.700,2025-05-18,11:19:46,19.700
2025-05-18,11:34:46,406.000,2025-05-18,11:34:46,1278,620,190,2025-05-18,11:34:46,61.100,2025-05-18,11:34:46,19.900
2025-05-18,11:49:46,407.000,2025-05-18,11:49:46,1278,610,189,2025-05-18,11:49:46,76.700,2025-05-18,11:49:46,19.400
2025-05-18,12:04:46,405.000,2025-05-18,12:04:46,1291,540,189,2025-05-18,12:04:46,62.200,2025-05-18,12:04:46,20.300
2025-05-18,12:19:46,408.000,2025-05-18,12:19:46,1283,540,189,2025-05-18,12:19:46,74.500,2025-05-18,12:19:46,20.400
2025-05-18,12:34:46,405.000,2025-05-18,12:34:46,1282,570,188,2025-05-18,12:34:46,77.100,2025-05-18,12:34:46,20.000
2025-05-18,12:49:46,404.000,2025-05-18,12:49:46,1282,590,188,2025-05-18,12:49:46,69.300,2025-05-18,12:49:46,20.100
2025-05-18,13:04:46,408.000,2025-05-18,13:04:46,1281,620,188,2025-05-18,13:04:46,65.600,2025-05-18,13:04:46,19.900
2025-05-18,13:19:46,406.000,2025-05-18,13:19:46,1280,610,187,2025-05-18,13:19:46,63.800,2025-05-18,13:19:46,18.600
2025-05-18,13:34:46,401.000,2025-05-18,13:34:46,1286,590,189,2025-05-18,13:34:46,65.000,2025-05-18,13:34:46,18.700
2025-05-18,13:49:46,402.000,2025-05-18,13:49:46,1286,610,189,2025-05-18,13:49:46,66.700,2025-05-18,13:49:46,19.000
2025-05-18,14:04:46,404.000,2025-05-18,14:04:46,1284,610,188,2025-05-18,14:04:46,63.900,2025-05-18,14:04:46,18.200
2025-05-18,14:19:46,401.000,2025-05-18,14:19:46,1288,600,188,2025-05-18,14:19:46,63.800,2025-05-18,14:19:46,17.700
2025-05-18,14:34:46,405.000,2025-05-18,14:34:46,1289,620,189,2025-05-18,14:34:46,63.300,2025-05-18,14:34:46,17.500
2025-05-18,14:49:46,399.000,2025-05-18,14:49:46,1366,610,187,2025-05-18,14:49:46,73.800,2025-05-18,14:49:46,18.400
2025-05-18,15:04:46,401.000,2025-05-18,15:04:46,1296,580,188,2025-05-18,15:04:46,65.500,2025-05-18,15:04:46,17.900
2025-05-18,15:19:46,404.000,2025-05-18,15:19:46,1295,600,189,2025-05-18,15:19:46,63.300,2025-05-18,15:19:46,17.700
2025-05-18,15:34:46,400.000,2025-05-18,15:34:46,1291,610,188,2025-05-18,15:34:46,62.300,2025-05-18,15:34:46,17.500
2025-05-18,15:49:46,403.000,2025-05-18,15:49:46,1292,620,189,2025-05-18,15:49:46,63.300,2025-05-18,15:49:46,17.200
2025-05-18,16:04:46,400.000,2025-05-18,16:04:46,1297,610,189,2025-05-18,16:04:46,63.800,2025-05-18,16:04:46,17.300
2025-05-18,16:19:46,397.000,2025-05-18,16:19:46,1298,600,188,2025-05-18,16:19:46,63.200,2025-05-18,16:19:46,17.300
2025-05-18,16:34:46,392.000,2025-05-18,16:34:46,1301,610,187,2025-05-18,16:34:46,63.600,2025-05-18,16:34:46,17.300
2025-05-18,16:49:46,397.000,2025-05-18,16:49:46,1300,610,188,2025-05-18,16:49:46,63.200,2025-05-18,16:49:46,17.200
2025-05-18,17:04:46,399.000,2025-05-18,17:04:46,1302,610,189,2025-05-18,17:04:46,63.300,2025-05-18,17:04:46,17.200
2025-05-18,17:19:46,395.000,2025-05-18,17:19:46,1302,600,189,2025-05-18,17:19:46,63.100,2025-05-18,17:19:46,17.200
2025-05-18,17:34:46,391.000,2025-05-18,17:34:46,1305,600,189,2025-05-18,17:34:46,71.700,2025-05-18,17:34:46,17.800
2025-05-18,17:49:46,396.000,2025-05-18,17:49:46,1304,620,189,2025-05-18,17:49:46,72.300,2025-05-18,17:49:46,17.800
2025-05-18,18:04:46,390.000,2025-05-18,18:04:46,1338,590,188,2025-05-18,18:04:46,67.700,2025-05-18,18:04:46,19.400
2025-05-18,18:19:46,391.000,2025-05-18,18:19:46,1306,590,189,2025-05-18,18:19:46,76.800,2025-05-18,18:19:46,18.900
2025-05-18,18:34:46,397.000,2025-05-18,18:34:46,1309,610,188,2025-05-18,18:34:46,69.100,2025-05-18,18:34:46,20.600
2025-05-18,18:49:46,399.000,2025-05-18,18:49:46,1301,620,188,2025-05-18,18:49:46,74.700,2025-05-18,18:49:46,19.000
2025-05-18,19:04:46,395.000,2025-05-18,19:04:46,1309,600,190,2025-05-18,19:04:46,63.400,2025-05-18,19:04:46,20.200
2025-05-18,19:19:46,397.000,2025-05-18,19:19:46,1308,610,190,2025-05-18,19:19:46,73.600,2025-05-18,19:19:46,18.600
2025-05-18,19:34:46,397.000,2025-05-18,19:34:46,1310,610,189,2025-05-18,19:34:46,73.800,2025-05-18,19:34:46,20.300
2025-05-18,19:49:46,396.000,2025-05-18,19:49:46,1356,610,188,2025-05-18,19:49:46,61.000,2025-05-18,19:49:46,21.200
2025-05-18,20:04:46,400.000,2025-05-18,20:04:46,1313,600,188,2025-05-18,20:04:46,70.400,2025-05-18,20:04:46,18.800
2025-05-18,20:19:46,398.000,2025-05-18,20:19:46,1314,600,188,2025-05-18,20:19:46,74.900,2025-05-18,20:19:46,20.100
2025-05-18,20:34:46,400.000,2025-05-18,20:34:46,1312,610,190,2025-05-18,20:34:46,59.700,2025-05-18,20:34:46,19.300
2025-05-18,20:49:46,395.000,2025-05-18,20:49:46,1353,580,189,2025-05-18,20:49:46,78.200,2025-05-18,20:49:46,19.500
2025-05-18,21:04:46,398.000,2025-05-18,21:04:46,1325,580,189,2025-05-18,21:04:46,72.100,2025-05-18,21:04:46,20.800
2025-05-18,21:19:46,398.000,2025-05-18,21:19:46,1315,590,188,2025-05-18,21:19:46,74.700,2025-05-18,21:19:46,19.000
2025-05-18,21:34:46,397.000,2025-05-18,21:34:46,1313,610,188,2025-05-18,21:34:46,75.100,2025-05-18,21:34:46,20.100
2025-05-18,21:49:46,402.000,2025-05-18,21:49:46,1312,620,189,2025-05-18,21:49:46,59.400,2025-05-18,21:49:46,19.500
2025-05-18,22:04:46,400.000,2025-05-18,22:04:46,1327,610,190,2025-05-18,22:04:46,76.300,2025-05-18,22:04:46,19.900
2025-05-18,22:19:46,399.000,2025-05-18,22:19:46,1324,610,189,2025-05-18,22:19:46,59.700,2025-05-18,22:19:46,19.900
2025-05-18,22:34:46,0.000,2025-05-18,22:34:46,1347,620,189,2025-05-18,22:34:46,76.500,2025-05-18,22:34:46,19.800
2025-05-18,22:49:46,400.000,2025-05-18,22:49:46,1327,600,189,2025-05-18,22:49:46,59.900,2025-05-18,22:49:46,20.200
2025-05-18,23:04:46,397.000,2025-05-18,23:04:46,1322,610,188,2025-05-18,23:04:46,75.000,2025-05-18,23:04:46,20.000
2025-05-18,23:19:46,404.000,2025-05-18,23:19:46,1404,610,188,2025-05-18,23:19:46,59.400,2025-05-18,23:19:46,20.000
2025-05-18,23:34:46,396.000,2025-05-18,23:34:46,1325,590,188,2025-05-18,23:34:46,76.200,2025-05-18,23:34:46,19.900
2025-05-18,23:49:46,396.000,2025-05-18,23:49:46,1326,610,190,2025-05-18,23:49:46,60.600,2025-05-18,23:49:46,20.600
2025-05-19,00:04:46,398.000,2025-05-19,00:04:46,1324,620,190,2025-05-19,00:04:46,75.200,2025-05-19,00:04:46,19.900
2025-05-19,00:19:46,402.000,2025-05-19,00:19:46,1344,590,190,2025-05-19,00:19:46,63.600,2025-05-19,00:19:46,21.100
2025-05-19,00:34:46,402.000,2025-05-19,00:34:46,1331,600,189,2025-05-19,00:34:46,76.500,2025-05-19,00:34:46,19.800
2025-05-19,00:49:46,405.000,2025-05-19,00:49:46,1330,610,189,2025-05-19,00:49:46,60.600,2025-05-19,00:49:46,20.600
2025-05-19,01:04:46,404.000,2025-05-19,01:04:46,1349,620,189,2025-05-19,01:04:46,74.900,2025-05-19,01:04:46,20.000
2025-05-19,01:19:46,405.000,2025-05-19,01:19:46,1348,590,188,2025-05-19,01:19:46,63.900,2025-05-19,01:19:46,21.200
2025-05-19,01:34:46,403.000,2025-05-19,01:34:46,1332,590,188,2025-05-19,01:34:46,75.900,2025-05-19,01:34:46,20.000
2025-05-19,01:49:46,406.000,2025-05-19,01:49:46,1335,610,188,2025-05-19,01:49:46,59.400,2025-05-19,01:49:46,19.900
2025-05-19,02:04:46,402.000,2025-05-19,02:04:46,1331,610,188,2025-05-19,02:04:46,74.600,2025-05-19,02:04:46,20.100
2025-05-19,02:19:46,408.000,2025-05-19,02:19:46,1368,590,188,2025-05-19,02:19:46,60.000,2025-05-19,02:19:46,20.000
2025-05-19,02:34:46,404.000,2025-05-19,02:34:46,1340,580,188,2025-05-19,02:34:46,73.600,2025-05-19,02:34:46,20.200
2025-05-19,02:49:46,406.000,2025-05-19,02:49:46,1334,590,188,2025-05-19,02:49:46,66.000,2025-05-19,02:49:46,19.700
2025-05-19,03:04:46,406.000,2025-05-19,03:04:46,1331,610,190,2025-05-19,03:04:46,73.600,2025-05-19,03:04:46,20.300
2025-05-19,03:19:46,408.000,2025-05-19,03:19:46,1432,610,190,2025-05-19,03:19:46,59.500,2025-05-19,03:19:46,20.800
2025-05-19,03:34:46,405.000,2025-05-19,03:34:46,1339,590,190,2025-05-19,03:34:46,72.400,2025-05-19,03:34:46,20.400
2025-05-19,03:49:46,406.000,2025-05-19,03:49:46,1343,600,189,2025-05-19,03:49:46,63.800,2025-05-19,03:49:46,20.400
2025-05-19,04:04:46,406.000,2025-05-19,04:04:46,1337,620,189,2025-05-19,04:04:46,71.600,2025-05-19,04:04:46,20.600
2025-05-19,04:19:46,408.000,2025-05-19,04:19:46,1378,600,189,2025-05-19,04:19:46,67.700,2025-05-19,04:19:46,21.400
2025-05-19,04:34:46,409.000,2025-05-19,04:34:46,1349,590,190,2025-05-19,04:34:46,66.600,2025-05-19,04:34:46,21.800
2025-05-19,04:49:46,409.000,2025-05-19,04:49:46,1339,600,190,2025-05-19,04:49:46,75.500,2025-05-19,04:49:46,20.100
2025-05-19,05:04:46,416.000,2025-05-19,05:04:46,1340,620,190,2025-05-19,05:04:46,69.000,2025-05-19,05:04:46,21.300
2025-05-19,05:19:46,411.000,2025-05-19,05:19:46,1345,600,190,2025-05-19,05:19:46,73.500,2025-05-19,05:19:46,20.200
2025-05-19,05:34:46,414.000,2025-05-19,05:34:46,1344,610,190,2025-05-19,05:34:46,70.300,2025-05-19,05:34:46,21.000
2025-05-19,05:49:46,416.000,2025-05-19,05:49:46,1344,620,190,2025-05-19,05:49:46,59.400,2025-05-19,05:49:46,20.700
2025-05-19,06:04:46,416.000,2025-05-19,06:04:46,1345,600,190,2025-05-19,06:04:46,72.500,2025-05-19,06:04:46,20.600
2025-05-19,06:19:46,419.000,2025-05-19,06:19:46,1346,610,190,2025-05-19,06:19:46,73.800,2025-05-19,06:19:46,20.100
2025-05-19,06:34:46,418.000,2025-05-19,06:34:46,1349,600,190,2025-05-19,06:34:46,68.600,2025-05-19,06:34:46,21.000
2025-05-19,06:49:46,416.000,2025-05-19,06:49:46,1353,590,190,2025-05-19,06:49:46,74.500,2025-05-19,06:49:46,20.100
2025-05-19,07:04:46,415.000,2025-05-19,07:04:46,1353,590,190,2025-05-19,07:04:46,74.400,2025-05-19,07:04:46,19.900
2025-05-19,07:19:46,419.000,2025-05-19,07:19:46,1354,600,189,2025-05-19,07:19:46,69.500,2025-05-19,07:19:46,20.900
2025-05-19,07:34:46,421.000,2025-05-19,07:34:46,1349,620,189,2025-05-19,07:34:46,75.000,2025-05-19,07:34:46,20.000
2025-05-19,07:49:46,426.000,2025-05-19,07:49:46,1369,590,189,2025-05-19,07:49:46,59.900,2025-05-19,07:49:46,20.700
2025-05-19,08:04:46,423.000,2025-05-19,08:04:46,1356,580,189,2025-05-19,08:04:46,72.600,2025-05-19,08:04:46,20.200
2025-05-19,08:19:46,429.000,2025-05-19,08:19:46,1355,590,189,2025-05-19,08:19:46,58.700,2025-05-19,08:19:46,20.900
2025-05-19,08:34:46,495.000,2025-05-19,08:34:46,1354,610,189,2025-05-19,08:34:46,69.800,2025-05-19,08:34:46,20.900
2025-05-19,08:49:46,675.000,2025-05-19,08:49:46,825,670,183,2025-05-19,08:49:46,59.200,2025-05-19,08:49:46,21.800
2025-05-19,09:04:46,666.000,2025-05-19,09:04:46,767,660,174,2025-05-19,09:04:46,62.000,2025-05-19,09:04:46,21.600
2025-05-19,09:19:46,680.000,2025-05-19,09:19:46,940,660,168,2025-05-19,09:19:46,75.400,2025-05-19,09:19:46,20.500
2025-05-19,09:34:46,713.000,2025-05-19,09:34:46,1235,650,163,2025-05-19,09:34:46,67.100,2025-05-19,09:34:46,21.600
2025-05-19,09:49:46,827.000,2025-05-19,09:49:46,702,720,180,2025-05-19,09:49:46,60.600,2025-05-19,09:49:46,20.500
2025-05-19,10:04:46,771.000,2025-05-19,10:04:46,665,700,180,2025-05-19,10:04:46,51.400,2025-05-19,10:04:46,20.100
2025-05-19,10:19:46,752.000,2025-05-19,10:19:46,725,690,184,2025-05-19,10:19:46,51.200,2025-05-19,10:19:46,20.100
2025-05-19,10:34:46,722.000,2025-05-19,10:34:46,759,690,185,2025-05-19,10:34:46,50.100,2025-05-19,10:34:46,19.900
2025-05-19,10:49:46,712.000,2025-05-19,10:49:46,816,690,187,2025-05-19,10:49:46,50.300,2025-05-19,10:49:46,19.800
2025-05-19,11:04:46,795.000,2025-05-19,11:04:46,837,680,187,2025-05-19,11:04:46,50.800,2025-05-19,11:04:46,19.700
2025-05-19,11:19:46,889.000,2025-05-19,11:19:46,902,680,188,2025-05-19,11:19:46,55.800,2025-05-19,11:19:46,19.000
2025-05-19,11:34:46,1014.000,2025-05-19,11:34:46,952,670,187,2025-05-19,11:34:46,59.200,2025-05-19,11:34:46,18.700
2025-05-19,11:49:46,1130.000,2025-05-19,11:49:46,988,680,187,2025-05-19,11:49:46,59.300,2025-05-19,11:49:46,18.700
2025-05-19,12:04:46,1230.000,2025-05-19,12:04:46,1143,670,188,2025-05-19,12:04:46,53.800,2025-05-19,12:04:46,19.400
2025-05-19,12:19:46,1222.000,2025-05-19,12:19:46,1000,550,189,2025-05-19,12:19:46,52.400,2025-05-19,12:19:46,19.600
2025-05-19,12:34:46,1130.000,2025-05-19,12:34:46,1038,600,189,2025-05-19,12:34:46,51.200,2025-05-19,12:34:46,19.800
2025-05-19,12:49:46,1133.000,2025-05-19,12:49:46,1043,640,188,2025-05-19,12:49:46,56.300,2025-05-19,12:49:46,19.400
2025-05-19,13:04:46,1286.000,2025-05-19,13:04:46,1039,610,187,2025-05-19,13:04:46,60.000,2025-05-19,13:04:46,18.600
2025-05-19,13:19:46,1234.000,2025-05-19,13:19:46,1039,600,188,2025-05-19,13:19:46,58.900,2025-05-19,13:19:46,18.400
2025-05-19,13:34:46,1192.000,2025-05-19,13:34:46,1041,630,187,2025-05-19,13:34:46,59.000,2025-05-19,13:34:46,18.200
2025-05-19,13:49:46,1095.000,2025-05-19,13:49:46,1043,590,187,2025-05-19,13:49:46,59.100,2025-05-19,13:49:46,18.000
2025-05-19,14:04:46,1082.000,2025-05-19,14:04:46,1043,570,187,2025-05-19,14:04:46,59.300,2025-05-19,14:04:46,17.900
2025-05-19,14:19:46,1031.000,2025-05-19,14:19:46,1046,610,188,2025-05-19,14:19:46,61.300,2025-05-19,14:19:46,17.900
2025-05-19,14:34:46,1019.000,2025-05-19,14:34:46,1057,630,188,2025-05-19,14:34:46,59.900,2025-05-19,14:34:46,18.400
2025-05-19,14:49:46,909.000,2025-05-19,14:49:46,1049,620,187,2025-05-19,14:49:46,54.800,2025-05-19,14:49:46,18.800
2025-05-19,15:04:46,848.000,2025-05-19,15:04:46,1050,620,187,2025-05-19,15:04:46,52.500,2025-05-19,15:04:46,19.600
2025-05-19,15:19:46,821.000,2025-05-19,15:19:46,1052,570,187,2025-05-19,15:19:46,51.300,2025-05-19,15:19:46,19.800
2025-05-19,15:34:46,860.000,2025-05-19,15:34:46,1053,610,187,2025-05-19,15:34:46,57.300,2025-05-19,15:34:46,19.500
2025-05-19,15:49:46,850.000,2025-05-19,15:49:46,1052,630,187,2025-05-19,15:49:46,57.000,2025-05-19,15:49:46,19.000
2025-05-19,16:04:46,820.000,2025-05-19,16:04:46,1051,550,187,2025-05-19,16:04:46,52.800,2025-05-19,16:04:46,19.600
2025-05-19,16:19:46,791.000,2025-05-19,16:19:46,1056,580,187,2025-05-19,16:19:46,51.600,2025-05-19,16:19:46,19.800
2025-05-19,16:34:46,780.000,2025-05-19,16:34:46,1054,610,187,2025-05-19,16:34:46,51.500,2025-05-19,16:34:46,19.900
2025-05-19,16:49:46,744.000,2025-05-19,16:49:46,1056,630,188,2025-05-19,16:49:46,50.900,2025-05-19,16:49:46,20.000
2025-05-19,17:04:46,761.000,2025-05-19,17:04:46,1057,590,187,2025-05-19,17:04:46,53.600,2025-05-19,17:04:46,20.200
2025-05-19,17:19:46,953.000,2025-05-19,17:19:46,1058,620,187,2025-05-19,17:19:46,60.300,2025-05-19,17:19:46,19.700
2025-05-19,17:34:46,1108.000,2025-05-19,17:34:46,1061,590,187,2025-05-19,17:34:46,59.900,2025-05-19,17:34:46,19.600
2025-05-19,17:49:46,1063.000,2025-05-19,17:49:46,1060,590,187,2025-05-19,17:49:46,53.200,2025-05-19,17:49:46,20.100
2025-05-19,18:04:46,948.000,2025-05-19,18:04:46,1059,610,187,2025-05-19,18:04:46,52.400,2025-05-19,18:04:46,20.000
2025-05-19,18:19:46,909.000,2025-05-19,18:19:46,1065,570,187,2025-05-19,18:19:46,53.000,2025-05-19,18:19:46,19.700
2025-05-19,18:34:46,852.000,2025-05-19,18:34:46,1061,560,188,2025-05-19,18:34:46,54.900,2025-05-19,18:34:46,19.600
2025-05-19,18:49:46,803.000,2025-05-19,18:49:46,1065,600,187,2025-05-19,18:49:46,53.800,2025-05-19,18:49:46,19.600
2025-05-19,19:04:46,768.000,2025-05-19,19:04:46,1065,620,187,2025-05-19,19:04:46,54.200,2025-05-19,19:04:46,19.600
2025-05-19,19:19:46,731.000,2025-05-19,19:19:46,1073,590,187,2025-05-19,19:19:46,52.800,2025-05-19,19:19:46,19.400
2025-05-19,19:34:46,759.000,2025-05-19,19:34:46,1066,600,187,2025-05-19,19:34:46,54.600,2025-05-19,19:34:46,19.300
2025-05-19,19:49:46,703.000,2025-05-19,19:49:46,1067,620,187,2025-05-19,19:49:46,54.100,2025-05-19,19:49:46,19.300
2025-05-19,20:04:46,677.000,2025-05-19,20:04:46,1068,560,187,2025-05-19,20:04:46,54.500,2025-05-19,20:04:46,19.200
2025-05-19,20:19:46,656.000,2025-05-19,20:19:46,1070,580,187,2025-05-19,20:19:46,54.700,2025-05-19,20:19:46,19.000
2025-05-19,20:34:46,631.000,2025-05-19,20:34:46,1072,600,187,2025-05-19,20:34:46,54.900,2025-05-19,20:34:46,18.800
2025-05-19,20:49:46,615.000,2025-05-19,20:49:46,1072,620,186,2025-05-19,20:49:46,55.400,2025-05-19,20:49:46,18.700
2025-05-19,21:04:46,599.000,2025-05-19,21:04:46,1070,570,186,2025-05-19,21:04:46,72.700,2025-05-19,21:04:46,19.100
2025-05-19,21:19:46,591.000,2025-05-19,21:19:46,1071,590,187,2025-05-19,21:19:46,58.500,2025-05-19,21:19:46,19.100
2025-05-19,21:34:46,575.000,2025-05-19,21:34:46,1071,620,187,2025-05-19,21:34:46,70.500,2025-05-19,21:34:46,19.200
2025-05-19,21:49:46,564.000,2025-05-19,21:49:46,1110,590,188,2025-05-19,21:49:46,75.500,2025-05-19,21:49:46,19.600
2025-05-19,22:04:46,557.000,2025-05-19,22:04:46,1071,560,187,2025-05-19,22:04:46,58.200,2025-05-19,22:04:46,19.300
2025-05-19,22:19:46,555.000,2025-05-19,22:19:46,1073,580,187,2025-05-19,22:19:46,69.200,2025-05-19,22:19:46,19.300
2025-05-19,22:34:46,541.000,2025-05-19,22:34:46,1072,610,188,2025-05-19,22:34:46,74.800,2025-05-19,22:34:46,19.800
2025-05-19,22:49:46,542.000,2025-05-19,22:49:46,1075,610,187,2025-05-19,22:49:46,57.700,2025-05-19,22:49:46,19.400
2025-05-19,23:04:46,538.000,2025-05-19,23:04:46,1075,590,186,2025-05-19,23:04:46,68.500,2025-05-19,23:04:46,19.200
2025-05-19,23:19:46,527.000,2025-05-19,23:19:46,1076,600,187,2025-05-19,23:19:46,75.700,2025-05-19,23:19:46,19.700
2025-05-19,23:34:46,520.000,2025-05-19,23:34:46,1076,620,188,2025-05-19,23:34:46,57.100,2025-05-19,23:34:46,19.200
2025-05-19,23:49:46,522.000,2025-05-19,23:49:46,1080,620,187,2025-05-19,23:49:46,74.500,2025-05-19,23:49:46,19.700
2025-05-20,00:04:46,515.000,2025-05-20,00:04:46,1074,490,187,2025-05-20,00:04:46,57.300,2025-05-20,00:04:46,19.300
2025-05-20,00:19:46,511.000,2025-05-20,00:19:46,1084,520,186,2025-05-20,00:19:46,64.400,2025-05-20,00:19:46,19.100
2025-05-20,00:34:46,509.000,2025-05-20,00:34:46,1081,550,186,2025-05-20,00:34:46,77.000,2025-05-20,00:34:46,19.700
2025-05-20,00:49:46,499.000,2025-05-20,00:49:46,1083,580,188,2025-05-20,00:49:46,58.200,2025-05-20,00:49:46,19.200
